"","x"
"CL0000057.2803",39
"CL0000057.2804",39
"CL0000057.2805",45
"CL0000057.2806",53
"CL0000057.2807",43
"CL0000057.2808",132
"CL0000057.2809",38
"CL0000057.2810",36
"CL0000057.2811",44
"CL0000057.2812",31
"CL0000057.2813",52
"CL0000057.2814",129
"CL0000057.2815",55
"CL0000057.2816",41
"CL0000057.2817",34
"CL0000057.2818",43
"CL0000057.2819",132
"CL0000057.2820",38
"CL0000057.2821",37
"CL0000057.2822",132
"CL0000057.2823",132
"CL0000057.2824",58
"CL0000057.2825",132
"CL0000057.2826",55
"CL0000057.2827",42
"CL0000057.2828",129
"CL0000057.2829",34
"CL0000057.2830",31
"CL0000057.2831",45
"CL0000057.2832",53
"CL0000057.2833",49
"CL0000057.2834",31
"CL0000057.2835",35
"CL0000057.2836",34
"CL0000057.2837",55
"CL0000057.2838",34
"CL0000057.2839",54
"CL0000057.2840",36
"CL0000057.2841",52
"CL0000057.2842",51
"CL0000057.2843",35
"CL0000057.2844",38
"CL0000057.2845",35
"CL0000057.2846",132
"CL0000057.2847",45
"CL0000057.2848",43
"CL0000057.2849",36
"CL0000057.2850",52
"CL0000057.2851",38
"CL0000057.2852",35
"CL0000057.2853",53
"CL0000057.2854",46
"CL0000057.2855",40
"CL0000057.2856",46
"CL0000057.2857",33
"CL0000057.2858",38
"CL0000057.2859",45
"CL0000057.2860",47
"CL0000057.2861",55
"CL0000057.2862",37
"CL0000057.2863",132
"CL0000057.2864",47
"CL0000057.2865",34
"CL0000057.2866",34
"CL0000057.2867",51
"CL0000057.2868",42
"CL0000057.2869",37
"CL0000057.2870",39
"CL0000057.2871",35
"CL0000057.2872",34
"CL0000057.2873",53
"CL0000057.2874",37
"CL0000057.2875",35
"CL0000057.2876",41
"CL0000057.2877",55
"CL0000057.2878",129
"CL0000057.2879",47
"CL0000057.2880",46
"CL0000057.2881",132
"CL0000057.2882",37
"CL0000057.2883",41
"CL0000057.2884",44
"CL0000057.2885",44
"CL0000057.2886",40
"CL0000057.2887",41
"CL0000057.2888",132
"CL0000057.2889",34
"CL0000057.2890",38
"CL0000057.2891",129
"CL0000057.2892",34
"CL0000057.2893",36
"CL0000057.2894",44
"CL0000057.2895",42
"CL0000057.2896",132
"CL0000057.2897",41
"CL0000057.2898",55
"CL0000057.2899",43
"CL0000057.2900",37
"CL0000057.2901",46
"CL0000057.2902",128
"CL0000057.2903",41
"CL0000057.2904",47
"CL0000057.2905",32
"CL0000057.2906",38
"CL0000057.2907",132
"CL0000057.2908",44
"CL0000057.2909",31
"CL0000057.2910",41
"CL0000057.2911",45
"CL0000057.2912",36
"CL0000057.2913",37
"CL0000057.2914",129
"CL0000057.2915",41
"CL0000057.2916",43
"CL0000057.2917",32
"CL0000057.2918",132
"CL0000057.2919",52
"CL0000057.2920",132
"CL0000057.2921",55
"CL0000057.2922",34
"CL0000057.2923",129
"CL0000057.2924",40
"CL0000057.2925",129
"CL0000057.2926",31
"CL0000057.2927",31
"CL0000057.2928",56
"CL0000057.2929",55
"CL0000057.2930",132
"CL0000057.2931",45
"CL0000057.2932",47
"CL0000057.2933",39
"CL0000057.2934",36
"CL0000057.2935",46
"CL0000057.2936",42
"CL0000057.2937",55
"CL0000057.2938",39
"CL0000057.2939",48
"CL0000057.2940",52
"CL0000057.2941",35
"CL0000057.2942",40
"CL0000057.2943",55
"CL0000057.2944",33
"CL0000057.2945",132
"CL0000057.2946",39
"CL0000057.2947",48
"CL0000057.2948",53
"CL0000057.2949",42
"CL0000057.2950",43
"CL0000057.2951",41
"CL0000057.2952",46
"CL0000057.2953",35
"CL0000057.2954",43
"CL0000057.2955",39
"CL0000057.2956",43
"CL0000057.2957",39
"CL0000057.2958",41
"CL0000057.2959",33
"CL0000057.2960",34
"CL0000057.2961",36
"CL0000057.2962",132
"CL0000057.2963",36
"CL0000057.2964",129
"CL0000057.2965",32
"CL0000057.2966",35
"CL0000057.2967",47
"CL0000057.2968",40
"CL0000057.2969",58
"CL0000057.2970",41
"CL0000057.2971",45
"CL0000057.2972",35
"CL0000057.2973",38
"CL0000057.2974",41
"CL0000057.2975",38
"CL0000057.2976",33
"CL0000057.2977",132
"CL0000057.2978",35
"CL0000057.2979",58
"CL0000057.2980",34
"CL0000057.2981",38
"CL0000057.2982",42
"CL0000057.2983",34
"CL0000057.2984",33
"CL0000057.2985",42
"CL0000057.2986",34
"CL0000057.2987",46
"CL0000057.2988",36
"CL0000057.2989",45
"CL0000057.2990",41
"CL0000057.2991",129
"CL0000057.2992",41
"CL0000057.2993",59
"CL0000057.2994",52
"CL0000057.2995",36
"CL0000057.2996",132
"CL0000057.2997",132
"CL0000057.2998",55
"CL0000057.2999",35
"CL0000057.3000",52
"CL0000057.3001",43
"CL0000057.3002",58
"CL0000057.3003",37
"CL0000057.3004",41
"CL0000057.3005",41
"CL0000057.3006",35
"CL0000057.3007",31
"CL0000057.3008",38
"CL0000057.3009",34
"CL0000057.3010",51
"CL0000057.3011",42
"CL0000057.3012",34
"CL0000057.3013",132
"CL0000057.3014",42
"CL0000057.3015",45
"CL0000057.3016",43
"CL0000057.3017",41
"CL0000057.3018",132
"CL0000057.3019",43
"CL0000057.3020",41
"CL0000057.3021",52
"CL0000057.3022",47
"CL0000057.3023",40
"CL0000057.3024",47
"CL0000057.3025",40
"CL0000057.3026",47
"CL0000057.3027",47
"CL0000057.3028",35
"CL0000057.3029",46
"CL0000057.3030",35
"CL0000057.3031",41
"CL0000057.3032",42
"CL0000057.3033",42
"CL0000057.3034",42
"CL0000057.3035",31
"CL0000057.3036",46
"CL0000057.3037",132
"CL0000057.3038",41
"CL0000057.3039",43
"CL0000057.3040",52
"CL0000057.3041",55
"CL0000057.3042",51
"CL0000057.3043",33
"CL0000057.3044",41
"CL0000057.3045",42
"CL0000057.3046",55
"CL0000057.3047",58
"CL0000057.3048",40
"CL0000057.3049",132
"CL0000057.3050",39
"CL0000057.3051",36
"CL0000057.3052",48
"CL0000057.3053",31
"CL0000057.3054",132
"CL0000057.3055",35
"CL0000057.3056",44
"CL0000057.3057",34
"CL0000057.3058",129
"CL0000057.3059",33
"CL0000057.3060",44
"CL0000057.3061",45
"CL0000057.3062",45
"CL0000057.3063",45
"CL0000057.3064",39
"CL0000057.3065",43
"CL0000057.3066",55
"CL0000057.3067",34
"CL0000057.3068",46
"CL0000057.3069",52
"CL0000057.3070",44
"CL0000057.3071",55
"CL0000057.3072",52
"CL0000057.3073",37
"CL0000057.3074",55
"CL0000057.3075",39
"CL0000057.3076",34
"CL0000057.3077",55
"CL0000057.3078",42
"CL0000057.3079",132
"CL0000057.3080",42
"CL0000057.3081",48
"CL0000057.3082",36
"CL0000057.3083",44
"CL0000057.3084",45
"CL0000057.3085",55
"CL0000057.3086",55
"CL0000057.3087",31
"CL0000057.3088",41
"CL0000057.3089",55
"CL0000057.3090",48
"CL0000057.3091",34
"CL0000057.3092",37
"CL0000057.3093",32
"CL0000057.3094",36
"CL0000057.3095",51
"CL0000057.3096",56
"CL0000057.3097",47
"CL0000057.3098",45
"CL0000057.3099",46
"CL0000057.3100",35
"CL0000057.3101",34
"CL0000057.3102",34
"CL0000057.3103",21
"CL0000057.3104",129
"CL0000057.3105",34
"CL0000057.3106",132
"CL0000057.3107",129
"CL0000057.3108",46
"CL0000057.3109",55
"CL0000057.3110",35
"CL0000057.3111",37
"CL0000057.3112",37
"CL0000057.3113",31
"CL0000057.3114",53
"CL0000057.3115",42
"CL0000057.3116",32
"CL0000057.3117",44
"CL0000057.3118",45
"CL0000057.3119",47
"CL0000057.3120",129
"CL0000057.3121",51
"CL0000057.3122",33
"CL0000057.3123",34
"CL0000057.3124",33
"CL0000057.3125",51
"CL0000057.3126",132
"CL0000057.3127",47
"CL0000057.3128",44
"CL0000057.3129",42
"CL0000057.3130",59
"CL0000057.3131",42
"CL0000057.3132",129
"CL0000057.3133",43
"CL0000057.3134",41
"CL0000057.3135",129
"CL0000057.3136",40
"CL0000057.3137",42
"CL0000057.3138",38
"CL0000057.3139",42
"CL0000057.3140",41
"CL0000057.3141",55
"CL0000057.3142",34
"CL0000057.3143",41
"CL0000057.3144",55
"CL0000057.3145",132
"CL0000057.3146",46
"CL0000057.3147",52
"CL0000057.3148",55
"CL0000057.3149",43
"CL0000057.3150",44
"CL0000057.3151",129
"CL0000057.3152",46
"CL0000057.3153",34
"CL0000057.3154",128
"CL0000057.3155",35
"CL0000057.3156",129
"CL0000057.3157",132
"CL0000057.3158",42
"CL0000057.3159",31
"CL0000057.3160",43
"CL0000057.3161",42
"CL0000057.3162",52
"CL0000057.3163",34
"CL0000057.3164",39
"CL0000057.3165",35
"CL0000057.3166",41
"CL0000057.3167",34
"CL0000057.3168",35
"CL0000057.3169",40
"CL0000057.3170",33
"CL0000057.3171",43
"CL0000057.3172",55
"CL0000057.3173",34
"CL0000057.3174",35
"CL0000057.3175",45
"CL0000057.3176",37
"CL0000057.3177",33
"CL0000057.3178",51
"CL0000057.3179",55
"CL0000057.3180",50
"CL0000057.3181",129
"CL0000057.3182",38
"CL0000057.3183",41
"CL0000057.3184",41
"CL0000057.3185",48
"CL0000057.3186",38
"CL0000057.3187",31
"CL0000057.3188",132
"CL0000057.3189",38
"CL0000057.3190",48
"CL0000057.3191",52
"CL0000057.3192",41
"CL0000057.3193",39
"CL0000057.3194",45
"CL0000057.3195",42
"CL0000057.3196",36
"CL0000057.3197",44
"CL0000057.3198",41
"CL0000057.3199",132
"CL0000057.3200",39
"CL0000057.3201",38
"CL0000057.3202",129
"CL0000057.3203",52
"CL0000057.3204",129
"CL0000057.3205",34
"CL0000057.3206",47
"CL0000057.3207",42
"CL0000057.3208",47
"CL0000057.3209",31
"CL0000057.3210",41
"CL0000057.3211",41
"CL0000057.3212",43
"CL0000057.3213",37
"CL0000057.3214",33
"CL0000057.3215",33
"CL0000057.3216",43
"CL0000057.3217",37
"CL0000057.3218",44
"CL0000057.3219",53
"CL0000057.3220",47
"CL0000057.3221",132
"CL0000057.3222",55
"CL0000057.3223",42
"CL0000057.3224",132
"CL0000057.3225",35
"CL0000057.3226",47
"CL0000057.3227",132
"CL0000057.3228",41
"CL0000057.3229",43
"CL0000057.3230",132
"CL0000057.3231",51
"CL0000057.3232",45
"CL0000057.3233",40
"CL0000057.3234",132
"CL0000057.3235",59
"CL0000057.3236",36
"CL0000057.3237",38
"CL0000057.3238",34
"CL0000057.3239",43
"CL0000057.3240",40
"CL0000057.3241",57
"CL0000057.3242",36
"CL0000057.3243",37
"CL0000057.3244",48
"CL0000057.3245",43
"CL0000057.3246",41
"CL0000057.3247",35
"CL0000057.3248",43
"CL0000057.3249",40
"CL0000057.3250",31
"CL0000057.3251",31
"CL0000057.3252",37
"CL0000057.3253",33
"CL0000057.3254",52
"CL0000057.3255",33
"CL0000057.3256",55
"CL0000057.3257",39
"CL0000057.3258",34
"CL0000057.3259",44
"CL0000057.3260",40
"CL0000057.3261",31
"CL0000057.3262",31
"CL0000057.3263",47
"CL0000057.3264",34
"CL0000057.3265",55
"CL0000057.3266",132
"CL0000057.3267",52
"CL0000057.3268",42
"CL0000057.3269",46
"CL0000057.3270",51
"CL0000057.3271",52
"CL0000057.3272",41
"CL0000057.3273",51
"CL0000057.3274",132
"CL0000057.3275",43
"CL0000057.3276",43
"CL0000057.3277",44
"CL0000057.3278",53
"CL0000057.3279",39
"CL0000057.3280",53
"CL0000057.3281",35
"CL0000057.3282",51
"CL0000057.3283",42
"CL0000057.3284",40
"CL0000057.3285",57
"CL0000057.3286",38
"CL0000057.3287",58
"CL0000057.3288",41
"CL0000057.3289",34
"CL0000057.3290",129
"CL0000057.3291",45
"CL0000057.3292",37
"CL0000057.3293",47
"CL0000057.3294",36
"CL0000057.3295",31
"CL0000057.3296",35
"CL0000057.3297",45
"CL0000057.3298",47
"CL0000057.3299",58
"CL0000057.3300",46
"CL0000057.3301",43
"CL0000057.3302",37
"CL0000057.3303",45
"CL0000057.3304",52
"CL0000057.3305",45
"CL0000057.3306",33
"CL0000057.3307",53
"CL0000057.3308",132
"CL0000057.3309",34
"CL0000057.3310",35
"CL0000057.3311",37
"CL0000057.3312",41
"CL0000057.3313",41
"CL0000057.3314",33
"CL0000057.3315",58
"CL0000057.3316",33
"CL0000057.3317",47
"CL0000057.3318",46
"CL0000057.3319",41
"CL0000057.3320",46
"CL0000057.3321",34
"CL0000057.3322",42
"CL0000057.3323",41
"CL0000057.3324",35
"CL0000057.3325",132
"CL0000057.3326",37
"CL0000057.3327",33
"CL0000057.3328",51
"CL0000057.3329",39
"CL0000057.3330",55
"CL0000057.3331",35
"CL0000057.3332",39
"CL0000057.3333",45
"CL0000057.3334",129
"CL0000057.3335",58
"CL0000057.3336",36
"CL0000057.3337",42
"CL0000057.3338",35
"CL0000057.3339",37
"CL0000057.3340",40
"CL0000057.3341",36
"CL0000057.3342",37
"CL0000057.3343",32
"CL0000057.3344",55
"CL0000057.3345",52
"CL0000057.3346",33
"CL0000057.3347",42
"CL0000057.3348",51
"CL0000057.3349",31
"CL0000057.3350",47
"CL0000057.3351",47
"CL0000057.3352",45
"CL0000057.3353",45
"CL0000057.3354",34
"CL0000057.3355",55
"CL0000057.3356",58
"CL0000057.3357",58
"CL0000057.3358",128
"CL0000057.3359",31
"CL0000057.3360",132
"CL0000057.3361",43
"CL0000057.3362",34
"CL0000057.3363",47
"CL0000057.3364",45
"CL0000057.3365",34
"CL0000057.3366",38
"CL0000057.3367",51
"CL0000057.3368",42
"CL0000057.3369",42
"CL0000057.3370",53
"CL0000057.3371",42
"CL0000057.3372",55
"CL0000057.3373",39
"CL0000057.3374",37
"CL0000057.3375",129
"CL0000057.3376",38
"CL0000057.3377",55
"CL0000057.3378",36
"CL0000057.3379",31
"CL0000057.3380",43
"CL0000057.3381",47
"CL0000057.3382",43
"CL0000057.3383",47
"CL0000057.3384",43
"CL0000057.3385",55
"CL0000057.3386",58
"CL0000057.3387",39
"CL0000057.3388",37
"CL0000057.3389",57
"CL0000057.3390",31
"CL0000057.3391",33
"CL0000057.3392",44
"CL0000057.3393",132
"CL0000057.3394",41
"CL0000057.3395",46
"CL0000057.3396",32
"CL0000057.3397",53
"CL0000057.3398",129
"CL0000057.3399",33
"CL0000057.3400",43
"CL0000057.3401",46
"CL0000057.3402",53
"CL0000057.3403",34
"CL0000057.3404",128
"CL0000057.3405",51
"CL0000057.3406",31
"CL0000057.3407",44
"CL0000057.3408",56
"CL0000057.3409",55
"CL0000057.3410",43
"CL0000057.3411",34
"CL0000057.3412",37
"CL0000057.3413",46
"CL0000057.3414",42
"CL0000057.3415",51
"CL0000057.3416",46
"CL0000057.3417",37
"CL0000057.3418",57
"CL0000057.3419",52
"CL0000057.3420",38
"CL0000057.3421",59
"CL0000057.3422",35
"CL0000057.3423",37
"CL0000057.3424",34
"CL0000057.3425",41
"CL0000057.3426",47
"CL0000057.3427",55
"CL0000057.3428",42
"CL0000057.3429",42
"CL0000057.3430",132
"CL0000057.3431",39
"CL0000057.3432",31
"CL0000057.3433",47
"CL0000057.3434",34
"CL0000057.3435",48
"CL0000057.3436",52
"CL0000057.3437",132
"CL0000057.3438",46
"CL0000057.3439",53
"CL0000057.3440",49
"CL0000057.3441",42
"CL0000057.3442",31
"CL0000057.3443",132
"CL0000057.3444",41
"CL0000057.3445",45
"CL0000057.3446",35
"CL0000057.3447",129
"CL0000057.3448",41
"CL0000057.3449",31
"CL0000057.3450",46
"CL0000057.3451",31
"CL0000057.3452",47
"CL0000057.3453",35
"CL0000057.3454",17
"CL0000057.3455",44
"CL0000057.3456",33
"CL0000057.3457",55
"CL0000057.3458",52
"CL0000057.3459",44
"CL0000057.3460",31
"CL0000057.3461",37
"CL0000057.3462",37
"CL0000057.3463",33
"CL0000057.3464",40
"CL0000057.3465",51
"CL0000057.3466",55
"CL0000057.3467",41
"CL0000057.3468",55
"CL0000057.3469",36
"CL0000057.3470",36
"CL0000057.3471",40
"CL0000057.3472",32
"CL0000057.3473",53
"CL0000057.3474",51
"CL0000057.3475",39
"CL0000057.3476",51
"CL0000057.3477",132
"CL0000057.3478",39
"CL0000057.3479",42
"CL0000057.3480",53
"CL0000057.3481",43
"CL0000057.3482",129
"CL0000057.3483",42
"CL0000057.3484",47
"CL0000057.3485",37
"CL0000057.3486",31
"CL0000057.3487",47
"CL0000057.3488",53
"CL0000057.3489",34
"CL0000057.3490",47
"CL0000057.3491",43
"CL0000057.3492",132
"CL0000057.3493",44
"CL0000057.3494",42
"CL0000057.3495",37
"CL0000057.3496",55
"CL0000057.3497",45
"CL0000057.3498",55
"CL0000057.3499",59
"CL0000057.3500",46
"CL0000057.3501",53
"CL0000057.3502",47
"CL0000057.3503",37
"CL0000057.3504",55
"CL0000057.3505",53
"CL0000057.3506",57
"CL0000057.3507",35
"CL0000057.3508",42
"CL0000057.3509",47
"CL0000057.3510",38
"CL0000057.3511",45
"CL0000057.3512",53
"CL0000057.3513",46
"CL0000057.3514",43
"CL0000057.3515",45
"CL0000057.3516",129
"CL0000057.3517",42
"CL0000057.3518",44
"CL0000057.3519",55
"CL0000057.3520",44
"CL0000057.3521",38
"CL0000057.3522",31
"CL0000057.3523",33
"CL0000057.3524",132
"CL0000057.3525",42
"CL0000057.3526",37
"CL0000057.3527",55
"CL0000057.3528",45
"CL0000057.3529",31
"CL0000057.3530",46
"CL0000057.3531",55
"CL0000057.3532",41
"CL0000057.3533",51
"CL0000057.3534",55
"CL0000057.3535",36
"CL0000057.3536",39
"CL0000057.3537",33
"CL0000057.3538",46
"CL0000057.3539",31
"CL0000057.3540",33
"CL0000057.3541",43
"CL0000057.3542",40
"CL0000057.3543",45
"CL0000057.3544",31
"CL0000057.3545",46
"CL0000057.3546",42
"CL0000057.3547",38
"CL0000057.3548",36
"CL0000057.3549",31
"CL0000057.3550",34
"CL0000057.3551",132
"CL0000057.3552",47
"CL0000057.3553",32
"CL0000057.3554",44
"CL0000057.3555",44
"CL0000057.3556",37
"CL0000057.3557",38
"CL0000057.3558",39
"CL0000057.3559",33
"CL0000057.3560",34
"CL0000057.3561",39
"CL0000057.3562",43
"CL0000057.3563",34
"CL0000057.3564",129
"CL0000057.3565",41
"CL0000057.3566",35
"CL0000057.3567",34
"CL0000057.3568",31
"CL0000057.3569",58
"CL0000057.3570",132
"CL0000057.3571",43
"CL0000057.3572",39
"CL0000057.3573",46
"CL0000057.3574",43
"CL0000057.3575",43
"CL0000057.3576",39
"CL0000057.3577",43
"CL0000057.3578",48
"CL0000057.3579",48
"CL0000057.3580",47
"CL0000057.3581",58
"CL0000057.3582",43
"CL0000057.3583",41
"CL0000057.3584",38
"CL0000057.3585",50
"CL0000057.3586",128
"CL0000057.3587",46
"CL0000057.3588",132
"CL0000057.3589",47
"CL0000057.3590",31
"CL0000057.3591",39
"CL0000057.3592",52
"CL0000057.3593",53
"CL0000057.3594",53
"CL0000057.3595",39
"CL0000057.3596",44
"CL0000057.3597",38
"CL0000057.3598",58
"CL0000057.3599",33
"CL0000057.3600",49
"CL0000057.3601",46
"CL0000057.3602",58
"CL0000057.3603",40
"CL0000057.3604",38
"CL0000057.3605",48
"CL0000057.3606",39
"CL0000057.3607",46
"CL0000057.3608",37
"CL0000057.3609",37
"CL0000057.3610",37
"CL0000057.3611",37
"CL0000057.3612",47
"CL0000057.3613",37
"CL0000057.3614",41
"CL0000057.3615",34
"CL0000057.3616",34
"CL0000057.3617",46
"CL0000057.3618",31
"CL0000057.3619",52
"CL0000057.3620",42
"CL0000057.3621",43
"CL0000057.3622",34
"CL0000057.3623",55
"CL0000057.3624",31
"CL0000057.3625",41
"CL0000057.3626",45
"CL0000057.3627",35
"CL0000057.3628",31
"CL0000057.3629",52
"CL0000057.3630",44
"CL0000057.3631",43
"CL0000057.3632",43
"CL0000057.3633",38
"CL0000057.3634",132
"CL0000057.3635",46
"CL0000057.3636",31
"CL0000057.3637",31
"CL0000057.3638",53
"CL0000057.3639",45
"CL0000057.3640",35
"CL0000057.3641",132
"CL0000057.3642",33
"CL0000057.3643",53
"CL0000057.3644",45
"CL0000057.3645",132
"CL0000057.3646",31
"CL0000057.3647",41
"CL0000057.3648",47
"CL0000057.3649",32
"CL0000057.3650",52
"CL0000057.3651",52
"CL0000057.3652",129
"CL0000057.3653",33
"CL0000057.3654",55
"CL0000057.3655",41
"CL0000057.3656",52
"CL0000057.3657",132
"CL0000057.3658",50
"CL0000057.3659",43
"CL0000057.3660",36
"CL0000057.3661",39
"CL0000057.3662",51
"CL0000057.3663",41
"CL0000057.3664",46
"CL0000057.3665",35
"CL0000057.3666",33
"CL0000057.3667",46
"CL0000057.3668",40
"CL0000057.3669",132
"CL0000057.3670",53
"CL0000057.3671",45
"CL0000057.3672",33
"CL0000057.3673",46
"CL0000057.3674",42
"CL0000057.3675",37
"CL0000057.3676",35
"CL0000057.3677",36
"CL0000057.3678",45
"CL0000057.3679",47
"CL0000057.3680",41
"CL0000057.3681",40
"CL0000057.3682",33
"CL0000057.3683",45
"CL0000057.3684",16
"CL0000057.3685",132
"CL0000057.3686",45
"CL0000057.3687",34
"CL0000057.3688",34
"CL0000057.3689",34
"CL0000057.3690",132
"CL0000057.3691",132
"CL0000057.3692",44
"CL0000057.3693",47
"CL0000057.3694",46
"CL0000057.3695",58
"CL0000057.3696",42
"CL0000057.3697",34
"CL0000057.3698",31
"CL0000057.3699",48
"CL0000057.3700",132
"CL0000057.3701",23
"CL0000057.3702",27
"CL0000057.3703",25
"CL0000057.3704",24
"CL0000057.3705",30
"CL0000057.3706",30
"CL0000057.3707",25
"CL0000057.3708",23
"CL0000057.3709",30
"CL0000057.3710",25
"CL0000057.3711",25
"CL0000057.3712",131
"CL0000057.3713",23
"CL0000057.3714",29
"CL0000057.3715",30
"CL0000057.3716",27
"CL0000057.3717",30
"CL0000057.3718",27
"CL0000057.3719",24
"CL0000057.3720",28
"CL0000057.3721",24
"CL0000057.3722",26
"CL0000057.3723",29
"CL0000057.3724",131
"CL0000057.3725",28
"CL0000057.3726",26
"CL0000057.3727",24
"CL0000057.3728",28
"CL0000057.3729",24
"CL0000057.3730",31
"CL0000057.3731",29
"CL0000057.3732",28
"CL0000057.3733",29
"CL0000057.3734",30
"CL0000057.3735",23
"CL0000057.3736",26
"CL0000057.3737",24
"CL0000057.3738",29
"CL0000057.3739",131
"CL0000057.3740",131
"CL0000057.3741",26
"CL0000057.3742",131
"CL0000057.3743",25
"CL0000057.3744",24
"CL0000057.3745",28
"CL0000057.3746",131
"CL0000057.3747",26
"CL0000057.3748",26
"CL0000057.3749",23
"CL0000057.3750",27
"CL0000057.3751",24
"CL0000057.3752",30
"CL0000057.3753",29
"CL0000057.3754",29
"CL0000057.3755",26
"CL0000057.3756",29
"CL0000057.3757",24
"CL0000057.3758",24
"CL0000057.3759",29
"CL0000057.3760",28
"CL0000057.3761",28
"CL0000057.3762",27
"CL0000057.3763",27
"CL0000057.3764",30
"CL0000057.3765",25
"CL0000057.3766",27
"CL0000057.3767",25
"CL0000057.3768",23
"CL0000057.3769",30
"CL0000057.3770",30
"CL0000057.3771",27
"CL0000057.3772",130
"CL0000057.3773",29
"CL0000057.3774",130
"CL0000057.3775",29
"CL0000057.3776",130
"CL0000057.3777",24
"CL0000057.3778",28
"CL0000057.3779",23
"CL0000057.3780",30
"CL0000057.3781",26
"CL0000057.3782",23
"CL0000057.3783",29
"CL0000057.3784",23
"CL0000057.3785",27
"CL0000057.3786",25
"CL0000057.3787",25
"CL0000057.3788",27
"CL0000057.3789",25
"CL0000057.3790",26
"CL0000057.3791",24
"CL0000057.3792",29
"CL0000057.3793",130
"CL0000057.3794",24
"CL0000057.3795",30
"CL0000057.3796",131
"CL0000057.3797",23
"CL0000057.3798",27
"CL0000057.3799",28
"CL0000057.3800",30
"CL0000057.3801",24
"CL0000057.3802",27
"CL0000057.3803",27
"CL0000057.3804",28
"CL0000057.3805",23
"CL0000057.3806",27
"CL0000057.3807",24
"CL0000057.3808",25
"CL0000057.3809",26
"CL0000057.3810",25
"CL0000057.3811",28
"CL0000057.3812",131
"CL0000057.3813",29
"CL0000057.3814",26
"CL0000057.3815",26
"CL0000057.3816",24
"CL0000057.3817",27
"CL0000057.3818",29
"CL0000057.3819",30
"CL0000057.3820",26
"CL0000057.3821",29
"CL0000057.3822",76
"CL0000057.3823",28
"CL0000057.3824",25
"CL0000057.3825",26
"CL0000057.3826",25
"CL0000057.3827",30
"CL0000057.3828",26
"CL0000057.3829",117
"CL0000057.3830",24
"CL0000057.3831",27
"CL0000057.3832",24
"CL0000057.3833",29
"CL0000057.3834",25
"CL0000057.3835",28
"CL0000057.3836",25
"CL0000057.3837",30
"CL0000057.3838",27
"CL0000057.3839",25
"CL0000057.3840",23
"CL0000057.3841",30
"CL0000057.3842",27
"CL0000057.3843",23
"CL0000057.3844",30
"CL0000057.3845",25
"CL0000057.3846",23
"CL0000057.3847",28
"CL0000057.3848",23
"CL0000057.3849",130
"CL0000057.3850",24
"CL0000057.3851",29
"CL0000057.3852",30
"CL0000057.3853",27
"CL0000057.3854",25
"CL0000057.3855",28
"CL0000057.3856",28
"CL0000057.3857",28
"CL0000057.3858",28
"CL0000057.3859",26
"CL0000057.3860",25
"CL0000057.3861",24
"CL0000057.3862",24
"CL0000057.3863",30
"CL0000057.3864",28
"CL0000057.3865",29
"CL0000057.3866",130
"CL0000057.3867",29
"CL0000057.3868",27
"CL0000057.3869",23
"CL0000057.3870",27
"CL0000057.3871",23
"CL0000057.3872",23
"CL0000057.3873",25
"CL0000057.3874",27
"CL0000057.3875",24
